country_iso3,year,population,padded_population_of_researchers,paddedpop,number_of_inmigrations,number_of_outmigrations,netmigration,outmigrationrate,inmigrationrate,netmigrationrate,decade,population_growth_rate,researcher_density_per_1000,migration_status
GIN,1998,7992545.0,35.0,35.0,3.0,4.0,-1.0,0.114285715,0.08571429,-0.028571429,1990s,0.0191,0.004,Brain Drain
GIN,1999,8174897.0,46.0,46.0,0.0,2.0,-2.0,0.04347826,0.0,-0.04347826,1990s,0.0228,0.006,Brain Drain
GIN,2000,8336967.0,50.0,50.0,3.0,3.0,0.0,0.06,0.06,0.0,2000s,0.0198,0.006,Balanced
GIN,2001,8445717.0,53.0,53.0,4.0,4.0,0.0,0.0754717,0.0754717,0.0,2000s,0.013,0.006,Balanced
GIN,2002,8577790.0,68.0,68.0,4.0,1.0,3.0,0.014705882,0.05882353,0.04411765,2000s,0.0156,0.008,Brain Gain
GIN,2003,8772254.0,79.0,79.0,3.0,0.0,3.0,0.0,0.03797468,0.03797468,2000s,0.0227,0.009,Brain Gain
GIN,2004,8961039.0,93.0,93.0,2.0,1.0,1.0,0.010752688,0.021505376,0.010752688,2000s,0.0215,0.01,Brain Gain
GIN,2005,9140114.0,114.0,114.0,7.0,5.0,2.0,0.04385965,0.06140351,0.01754386,2000s,0.02,0.012,Brain Gain
GIN,2006,9330625.0,120.0,120.0,5.0,3.0,2.0,0.025,0.041666668,0.016666668,2000s,0.0208,0.013,Brain Gain
GIN,2007,9547082.0,132.0,132.0,8.0,6.0,2.0,0.045454547,0.060606062,0.015151516,2000s,0.0232,0.014,Brain Gain
GIN,2008,9779785.0,133.0,133.0,3.0,10.0,-7.0,0.075187966,0.02255639,-0.05263158,2000s,0.0244,0.014,Brain Drain
GIN,2009,10021323.0,135.0,135.0,6.0,6.0,0.0,0.044444446,0.044444446,0.0,2000s,0.0247,0.013,Balanced
GIN,2010,10270728.0,128.0,128.0,6.0,10.0,-4.0,0.078125,0.046875,-0.03125,2010s,0.0249,0.012,Brain Drain
GIN,2011,10527712.0,136.0,136.0,8.0,6.0,2.0,0.04411765,0.05882353,0.014705882,2010s,0.025,0.013,Brain Gain
GIN,2012,10788692.0,166.0,166.0,16.0,12.0,4.0,0.072289154,0.09638554,0.024096385,2010s,0.0248,0.015,Brain Gain
GIN,2013,11055430.0,195.0,195.0,19.0,14.0,5.0,0.071794875,0.0974359,0.025641026,2010s,0.0247,0.018,Brain Gain
GIN,2014,11333365.0,249.0,249.0,21.0,8.0,13.0,0.032128513,0.084337346,0.052208837,2010s,0.0251,0.022,Brain Gain
GIN,2015,11625998.0,287.0,287.0,17.0,17.0,0.0,0.05923345,0.05923345,0.0,2010s,0.0258,0.025,Balanced
GIN,2016,11930985.0,322.0,322.0,30.0,17.0,13.0,0.05279503,0.0931677,0.04037267,2010s,0.0262,0.027,Brain Gain
GIN,2017,12240789.0,357.0,357.0,27.0,29.0,-2.0,0.081232496,0.075630255,-0.005602241,2010s,0.026,0.029,Brain Drain
GIN,2018,12554864.0,390.0,390.0,31.0,33.0,-2.0,0.08461539,0.07948718,-0.0051282053,2010s,0.0257,0.031,Brain Drain
GIN,2019,12877539.0,404.0,404.0,29.0,13.0,16.0,0.03217822,0.07178218,0.03960396,2010s,0.0257,0.031,Brain Gain
GIN,2020,13205153.0,407.0,407.0,18.0,25.0,-7.0,0.06142506,0.044226043,-0.017199017,2020s,0.0254,0.031,Brain Drain
GIN,2021,13531906.0,404.0,404.0,35.0,26.0,9.0,0.06435644,0.08663366,0.022277229,2020s,0.0247,0.03,Brain Gain
GIN,2022,13859341.0,0.0,0.0,22.0,13.0,9.0,,,,2020s,0.0242,0.0,Brain Gain
GIN,2023,13859341.0,,,,,,,,,2020s,0.0,,Unknown
GLP,1996,,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,,Balanced
GLP,1997,,98.0,98.0,11.0,14.0,-3.0,0.14285715,0.1122449,-0.030612245,1990s,,,Brain Drain
GLP,1998,,103.0,103.0,14.0,19.0,-5.0,0.18446602,0.13592233,-0.048543688,1990s,,,Brain Drain
GLP,1999,,112.0,112.0,21.0,18.0,3.0,0.16071428,0.1875,0.026785715,1990s,,,Brain Gain
GLP,2000,,109.0,109.0,16.0,19.0,-3.0,0.17431192,0.14678898,-0.027522936,2000s,,,Brain Drain
GLP,2001,,105.0,105.0,10.0,21.0,-11.0,0.2,0.0952381,-0.104761906,2000s,,,Brain Drain
GLP,2002,,107.0,107.0,20.0,17.0,3.0,0.1588785,0.18691589,0.028037382,2000s,,,Brain Gain
GLP,2003,,126.0,126.0,32.0,17.0,15.0,0.13492064,0.25396827,0.11904762,2000s,,,Brain Gain
GLP,2004,,132.0,132.0,19.0,29.0,-10.0,0.21969697,0.14393939,-0.07575758,2000s,,,Brain Drain
GLP,2005,,149.0,149.0,23.0,14.0,9.0,0.093959734,0.15436241,0.060402684,2000s,,,Brain Gain
GLP,2006,,149.0,149.0,24.0,27.0,-3.0,0.18120806,0.16107382,-0.020134227,2000s,,,Brain Drain
GLP,2007,,186.0,186.0,44.0,29.0,15.0,0.15591398,0.23655914,0.08064516,2000s,,,Brain Gain
GLP,2008,,199.0,199.0,36.0,34.0,2.0,0.17085427,0.18090452,0.010050251,2000s,,,Brain Gain
GLP,2009,,211.0,211.0,45.0,32.0,13.0,0.15165877,0.21327014,0.061611373,2000s,,,Brain Gain
GLP,2010,,180.0,180.0,19.0,53.0,-34.0,0.29444444,0.10555556,-0.18888889,2010s,,,Brain Drain
GLP,2011,,185.0,185.0,33.0,42.0,-9.0,0.22702703,0.17837837,-0.048648648,2010s,,,Brain Drain
GLP,2012,,200.0,200.0,37.0,37.0,0.0,0.185,0.185,0.0,2010s,,,Balanced
GLP,2013,,219.0,219.0,50.0,30.0,20.0,0.1369863,0.2283105,0.0913242,2010s,,,Brain Gain
GLP,2014,,199.0,199.0,34.0,51.0,-17.0,0.2562814,0.17085427,-0.085427135,2010s,,,Brain Drain
GLP,2015,,172.0,172.0,30.0,55.0,-25.0,0.31976745,0.1744186,-0.14534883,2010s,,,Brain Drain
GLP,2016,,149.0,149.0,29.0,46.0,-17.0,0.30872482,0.19463088,-0.11409396,2010s,,,Brain Drain
GLP,2017,,124.0,124.0,33.0,41.0,-8.0,0.33064517,0.26612905,-0.06451613,2010s,,,Brain Drain
GLP,2018,,91.0,91.0,26.0,51.0,-25.0,0.5604396,0.2857143,-0.2747253,2010s,,,Brain Drain
GLP,2019,,108.0,108.0,30.0,24.0,6.0,0.22222222,0.2777778,0.055555556,2010s,,,Brain Gain
GLP,2020,,108.0,108.0,34.0,28.0,6.0,0.25925925,0.3148148,0.055555556,2020s,,,Brain Gain
GLP,2021,,88.0,88.0,20.0,33.0,-13.0,0.375,0.22727273,-0.14772727,2020s,,,Brain Drain
GLP,2022,,0.0,0.0,30.0,29.0,1.0,,,,2020s,,,Brain Gain
GMB,1996,1279070.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.082,Balanced
GMB,1997,1317002.0,119.0,119.0,9.0,10.0,-1.0,0.084033616,0.075630255,-0.008403362,1990s,0.0297,0.09,Brain Drain
GMB,1998,1356189.0,131.0,131.0,11.0,9.0,2.0,0.06870229,0.08396947,0.015267176,1990s,0.0298,0.097,Brain Gain
GMB,1999,1396499.0,133.0,133.0,6.0,9.0,-3.0,0.067669176,0.04511278,-0.02255639,1990s,0.0297,0.095,Brain Drain
GMB,2000,1437539.0,130.0,130.0,8.0,15.0,-7.0,0.115384616,0.06153846,-0.053846154,2000s,0.0294,0.09,Brain Drain
GMB,2001,1479449.0,137.0,137.0,16.0,22.0,-6.0,0.16058394,0.11678832,-0.04379562,2000s,0.0292,0.093,Brain Drain
GMB,2002,1522223.0,148.0,148.0,26.0,22.0,4.0,0.14864865,0.17567568,0.027027028,2000s,0.0289,0.097,Brain Gain
GMB,2003,1566257.0,178.0,178.0,29.0,16.0,13.0,0.08988764,0.16292135,0.073033705,2000s,0.0289,0.114,Brain Gain
GMB,2004,1612225.0,183.0,183.0,16.0,19.0,-3.0,0.10382514,0.08743169,-0.016393442,2000s,0.0293,0.114,Brain Drain
GMB,2005,1660368.0,189.0,189.0,15.0,19.0,-4.0,0.1005291,0.07936508,-0.02116402,2000s,0.0299,0.114,Brain Drain
GMB,2006,1711294.0,206.0,206.0,16.0,16.0,0.0,0.0776699,0.0776699,0.0,2000s,0.0307,0.12,Balanced
GMB,2007,1764883.0,207.0,207.0,16.0,23.0,-7.0,0.11111111,0.077294685,-0.033816423,2000s,0.0313,0.117,Brain Drain
GMB,2008,1820542.0,224.0,224.0,23.0,16.0,7.0,0.071428575,0.102678575,0.03125,2000s,0.0315,0.123,Brain Gain
GMB,2009,1878119.0,220.0,220.0,15.0,21.0,-6.0,0.095454544,0.06818182,-0.027272727,2000s,0.0316,0.117,Brain Drain
GMB,2010,1937275.0,225.0,225.0,17.0,16.0,1.0,0.07111111,0.075555556,0.0044444446,2010s,0.0315,0.116,Brain Gain
GMB,2011,1998212.0,233.0,233.0,17.0,25.0,-8.0,0.10729614,0.072961375,-0.034334764,2010s,0.0315,0.117,Brain Drain
GMB,2012,2061014.0,237.0,237.0,10.0,17.0,-7.0,0.07172996,0.042194095,-0.029535865,2010s,0.0314,0.115,Brain Drain
GMB,2013,2124869.0,264.0,264.0,26.0,20.0,6.0,0.07575758,0.09848485,0.022727273,2010s,0.031,0.124,Brain Gain
GMB,2014,2189019.0,319.0,319.0,21.0,19.0,2.0,0.05956113,0.06583072,0.0062695923,2010s,0.0302,0.146,Brain Gain
GMB,2015,2253133.0,345.0,345.0,18.0,17.0,1.0,0.04927536,0.052173913,0.0028985508,2010s,0.0293,0.153,Brain Gain
GMB,2016,2317206.0,367.0,367.0,22.0,21.0,1.0,0.05722071,0.059945505,0.0027247956,2010s,0.0284,0.158,Brain Gain
GMB,2017,2381182.0,390.0,390.0,14.0,23.0,-9.0,0.05897436,0.035897437,-0.023076924,2010s,0.0276,0.164,Brain Drain
GMB,2018,2444916.0,402.0,402.0,17.0,42.0,-25.0,0.104477614,0.042288557,-0.062189054,2010s,0.0268,0.164,Brain Drain
GMB,2019,2508883.0,425.0,425.0,27.0,27.0,0.0,0.06352941,0.06352941,0.0,2010s,0.0262,0.169,Balanced
GMB,2020,2573995.0,436.0,436.0,33.0,33.0,0.0,0.07568807,0.07568807,0.0,2020s,0.026,0.169,Balanced
GMB,2021,2639916.0,452.0,452.0,42.0,24.0,18.0,0.053097345,0.092920355,0.03982301,2020s,0.0256,0.171,Brain Gain
GMB,2022,2705992.0,0.0,0.0,35.0,35.0,0.0,,,,2020s,0.025,0.0,Balanced
GMB,2023,2705992.0,,,,,,,,,2020s,0.0,,Unknown
GNB,1996,1140604.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.011,Balanced
GNB,1997,1162443.0,17.0,17.0,0.0,1.0,-1.0,0.05882353,0.0,-0.05882353,1990s,0.0191,0.015,Brain Drain
GNB,1998,1184071.0,16.0,16.0,1.0,3.0,-2.0,0.1875,0.0625,-0.125,1990s,0.0186,0.014,Brain Drain
GNB,1999,1206474.0,17.0,17.0,2.0,3.0,-1.0,0.1764706,0.11764706,-0.05882353,1990s,0.0189,0.014,Brain Drain
GNB,2000,1230849.0,19.0,19.0,2.0,4.0,-2.0,0.21052632,0.10526316,-0.10526316,2000s,0.0202,0.015,Brain Drain
GNB,2001,1257380.0,20.0,20.0,3.0,2.0,1.0,0.1,0.15,0.05,2000s,0.0216,0.016,Brain Gain
GNB,2002,1285678.0,21.0,21.0,5.0,6.0,-1.0,0.2857143,0.23809524,-0.04761905,2000s,0.0225,0.016,Brain Drain
GNB,2003,1315653.0,,,,,,,,,2000s,0.0233,,Unknown
GNB,2004,1347009.0,39.0,39.0,5.0,1.0,4.0,0.025641026,0.12820514,0.102564104,2000s,0.0238,0.029,Brain Gain
GNB,2005,1379713.0,43.0,43.0,10.0,2.0,8.0,0.046511628,0.23255815,0.18604651,2000s,0.0243,0.031,Brain Gain
GNB,2006,1414091.0,36.0,36.0,4.0,12.0,-8.0,0.33333334,0.11111111,-0.22222222,2000s,0.0249,0.025,Brain Drain
GNB,2007,1450572.0,40.0,40.0,3.0,3.0,0.0,0.075,0.075,0.0,2000s,0.0258,0.028,Balanced
GNB,2008,1488431.0,44.0,44.0,5.0,5.0,0.0,0.11363637,0.11363637,0.0,2000s,0.0261,0.03,Balanced
GNB,2009,1527196.0,45.0,45.0,3.0,8.0,-5.0,0.17777778,0.06666667,-0.11111111,2000s,0.026,0.029,Brain Drain
GNB,2010,1567220.0,57.0,57.0,9.0,4.0,5.0,0.07017544,0.15789473,0.0877193,2010s,0.0262,0.036,Brain Gain
GNB,2011,1609017.0,70.0,70.0,6.0,1.0,5.0,0.014285714,0.08571429,0.071428575,2010s,0.0267,0.044,Brain Gain
GNB,2012,1652717.0,74.0,74.0,7.0,5.0,2.0,0.067567565,0.0945946,0.027027028,2010s,0.0272,0.045,Brain Gain
GNB,2013,1697753.0,69.0,69.0,2.0,6.0,-4.0,0.08695652,0.028985508,-0.057971016,2010s,0.0272,0.041,Brain Drain
GNB,2014,1743309.0,70.0,70.0,3.0,7.0,-4.0,0.1,0.042857144,-0.057142857,2010s,0.0268,0.04,Brain Drain
GNB,2015,1788919.0,80.0,80.0,10.0,8.0,2.0,0.1,0.125,0.025,2010s,0.0262,0.045,Brain Gain
GNB,2016,1834552.0,81.0,81.0,10.0,6.0,4.0,0.074074075,0.12345679,0.049382716,2010s,0.0255,0.044,Brain Gain
GNB,2017,1879826.0,88.0,88.0,6.0,3.0,3.0,0.03409091,0.06818182,0.03409091,2010s,0.0247,0.047,Brain Gain
GNB,2018,1924955.0,,,,,,,,,2010s,0.024,,Unknown
GNB,2019,1970457.0,85.0,85.0,5.0,4.0,1.0,0.047058824,0.05882353,0.011764706,2010s,0.0236,0.043,Brain Gain
GNB,2020,2015828.0,80.0,80.0,6.0,3.0,3.0,0.0375,0.075,0.0375,2020s,0.023,0.04,Brain Gain
GNB,2021,2060721.0,83.0,83.0,9.0,4.0,5.0,0.04819277,0.10843374,0.060240965,2020s,0.0223,0.04,Brain Gain
GNB,2022,2105566.0,0.0,0.0,4.0,3.0,1.0,,,,2020s,0.0218,0.0,Brain Gain
GNB,2023,2105566.0,,,,,,,,,2020s,0.0,,Unknown
GNQ,1996,582573.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.007,Balanced
GNQ,1997,605570.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,0.0395,0.01,Balanced
GNQ,1998,629734.0,6.0,6.0,1.0,1.0,0.0,0.16666667,0.16666667,0.0,1990s,0.0399,0.01,Balanced
GNQ,1999,655029.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,0.0402,0.009,Balanced
GNQ,2000,684977.0,,,,,,,,,2000s,0.0457,,Unknown
GNQ,2001,719270.0,12.0,12.0,2.0,0.0,2.0,0.0,0.16666667,0.16666667,2000s,0.0501,0.017,Brain Gain
GNQ,2002,754115.0,16.0,16.0,1.0,0.0,1.0,0.0,0.0625,0.0625,2000s,0.0484,0.021,Brain Gain
GNQ,2003,789681.0,19.0,19.0,1.0,1.0,0.0,0.05263158,0.05263158,0.0,2000s,0.0472,0.024,Balanced
GNQ,2004,826355.0,26.0,26.0,5.0,0.0,5.0,0.0,0.1923077,0.1923077,2000s,0.0464,0.031,Brain Gain
GNQ,2005,864726.0,27.0,27.0,4.0,3.0,1.0,0.11111111,0.14814815,0.037037037,2000s,0.0464,0.031,Brain Gain
GNQ,2006,905418.0,25.0,25.0,1.0,2.0,-1.0,0.08,0.04,-0.04,2000s,0.0471,0.028,Brain Drain
GNQ,2007,948814.0,23.0,23.0,2.0,2.0,0.0,0.08695652,0.08695652,0.0,2000s,0.0479,0.024,Balanced
GNQ,2008,994971.0,24.0,24.0,7.0,6.0,1.0,0.25,0.29166666,0.041666668,2000s,0.0486,0.024,Brain Gain
GNQ,2009,1043686.0,25.0,25.0,3.0,6.0,-3.0,0.24,0.12,-0.12,2000s,0.049,0.024,Brain Drain
GNQ,2010,1094524.0,25.0,25.0,0.0,1.0,-1.0,0.04,0.0,-0.04,2010s,0.0487,0.023,Brain Drain
GNQ,2011,1144588.0,30.0,30.0,1.0,4.0,-3.0,0.13333334,0.033333335,-0.1,2010s,0.0457,0.026,Brain Drain
GNQ,2012,1193636.0,30.0,30.0,1.0,3.0,-2.0,0.1,0.033333335,-0.06666667,2010s,0.0429,0.025,Brain Drain
GNQ,2013,1243941.0,29.0,29.0,2.0,4.0,-2.0,0.13793103,0.06896552,-0.06896552,2010s,0.0421,0.023,Brain Drain
GNQ,2014,1295183.0,41.0,41.0,1.0,1.0,0.0,0.024390243,0.024390243,0.0,2010s,0.0412,0.032,Balanced
GNQ,2015,1346973.0,48.0,48.0,3.0,4.0,-1.0,0.083333336,0.0625,-0.020833334,2010s,0.04,0.036,Brain Drain
GNQ,2016,1398927.0,52.0,52.0,7.0,8.0,-1.0,0.15384616,0.13461539,-0.01923077,2010s,0.0386,0.037,Brain Drain
GNQ,2017,1450694.0,61.0,61.0,7.0,5.0,2.0,0.08196721,0.114754096,0.032786883,2010s,0.037,0.042,Brain Gain
GNQ,2018,1502091.0,60.0,60.0,10.0,13.0,-3.0,0.21666667,0.16666667,-0.05,2010s,0.0354,0.04,Brain Drain
GNQ,2019,1553031.0,59.0,59.0,4.0,9.0,-5.0,0.15254237,0.06779661,-0.084745765,2010s,0.0339,0.038,Brain Drain
GNQ,2020,1596049.0,65.0,65.0,9.0,2.0,7.0,0.03076923,0.13846155,0.10769231,2020s,0.0277,0.041,Brain Gain
GNQ,2021,1634466.0,57.0,57.0,1.0,10.0,-9.0,0.1754386,0.01754386,-0.15789473,2020s,0.0241,0.035,Brain Drain
GNQ,2022,1674908.0,0.0,0.0,8.0,3.0,5.0,,,,2020s,0.0247,0.0,Brain Gain
GNQ,2023,1674908.0,,,,,,,,,2020s,0.0,,Unknown
GRC,1996,10608800.0,10391.0,10391.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.979,Balanced
GRC,1997,10661259.0,12277.0,12277.0,256.0,199.0,57.0,0.016209172,0.020852,0.004642828,1990s,0.0049,1.152,Brain Gain
GRC,1998,10720509.0,14279.0,14279.0,320.0,193.0,127.0,0.0135163525,0.022410532,0.00889418,1990s,0.0056,1.332,Brain Gain
GRC,1999,10761698.0,15728.0,15728.0,313.0,270.0,43.0,0.017166836,0.019900814,0.0027339775,1990s,0.0038,1.461,Brain Gain
GRC,2000,10805808.0,17200.0,17200.0,391.0,280.0,111.0,0.01627907,0.022732558,0.0064534885,2000s,0.0041,1.592,Brain Gain
GRC,2001,10862132.0,18843.0,18843.0,424.0,303.0,121.0,0.016080242,0.022501726,0.0064214827,2000s,0.0052,1.735,Brain Gain
GRC,2002,10902022.0,20710.0,20710.0,489.0,370.0,119.0,0.017865766,0.023611782,0.0057460163,2000s,0.0037,1.9,Brain Gain
GRC,2003,10928070.0,22855.0,22855.0,504.0,323.0,181.0,0.014132575,0.022052068,0.007919492,2000s,0.0024,2.091,Brain Gain
GRC,2004,10955141.0,25102.0,25102.0,427.0,309.0,118.0,0.012309776,0.017010598,0.0047008204,2000s,0.0025,2.291,Brain Gain
GRC,2005,10987314.0,27327.0,27327.0,452.0,343.0,109.0,0.012551689,0.016540417,0.0039887293,2000s,0.0029,2.487,Brain Gain
GRC,2006,11020362.0,29371.0,29371.0,473.0,347.0,126.0,0.0118143745,0.01610432,0.004289946,2000s,0.003,2.665,Brain Gain
GRC,2007,11048473.0,31524.0,31524.0,517.0,442.0,75.0,0.014021063,0.016400203,0.0023791397,2000s,0.0026,2.853,Brain Gain
GRC,2008,11077841.0,33040.0,33040.0,548.0,473.0,75.0,0.0143159805,0.016585957,0.0022699758,2000s,0.0027,2.983,Brain Gain
GRC,2009,11107017.0,34377.0,34377.0,504.0,533.0,-29.0,0.015504552,0.014660965,-0.0008435873,2000s,0.0026,3.095,Brain Drain
GRC,2010,11121341.0,35259.0,35259.0,520.0,609.0,-89.0,0.017272186,0.014748008,-0.0025241782,2010s,0.0013,3.17,Brain Drain
GRC,2011,11104899.0,35877.0,35877.0,501.0,666.0,-165.0,0.018563425,0.013964378,-0.004599047,2010s,-0.0015,3.231,Brain Drain
GRC,2012,11045011.0,36319.0,36319.0,524.0,765.0,-241.0,0.021063356,0.01442771,-0.0066356454,2010s,-0.0054,3.288,Brain Drain
GRC,2013,10965211.0,36520.0,36520.0,478.0,860.0,-382.0,0.02354874,0.013088718,-0.010460022,2010s,-0.0072,3.331,Brain Drain
GRC,2014,10892413.0,36708.0,36708.0,490.0,954.0,-464.0,0.025988886,0.013348589,-0.0126402965,2010s,-0.0066,3.37,Brain Drain
GRC,2015,10820883.0,37042.0,37042.0,520.0,919.0,-399.0,0.024809675,0.0140381185,-0.010771557,2010s,-0.0066,3.423,Brain Drain
GRC,2016,10775971.0,37500.0,37500.0,489.0,923.0,-434.0,0.024613334,0.01304,-0.011573333,2010s,-0.0042,3.48,Brain Drain
GRC,2017,10754679.0,37983.0,37983.0,537.0,959.0,-422.0,0.025248138,0.014137904,-0.011110233,2010s,-0.002,3.532,Brain Drain
GRC,2018,10732882.0,39128.0,39128.0,606.0,923.0,-317.0,0.023589246,0.01548763,-0.008101615,2010s,-0.002,3.646,Brain Drain
GRC,2019,10721582.0,40315.0,40315.0,658.0,912.0,-254.0,0.022621853,0.01632147,-0.0063003846,2010s,-0.0011,3.76,Brain Drain
GRC,2020,10698599.0,40796.0,40796.0,658.0,900.0,-242.0,0.022060987,0.016129032,-0.005931954,2020s,-0.0021,3.813,Brain Drain
GRC,2021,10569207.0,39402.0,39402.0,699.0,794.0,-95.0,0.020151261,0.017740216,-0.0024110451,2020s,-0.0121,3.728,Brain Drain
GRC,2022,10426919.0,0.0,0.0,616.0,593.0,23.0,,,,2020s,-0.0135,0.0,Brain Gain
GRC,2023,10426919.0,0.0,0.0,373.0,392.0,-19.0,,,,2020s,0.0,0.0,Brain Drain
GRD,1996,104846.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.029,Balanced
GRD,1997,105549.0,,,,,,,,,1990s,0.0067,,Unknown
GRD,1998,106200.0,,,,,,,,,1990s,0.0062,,Unknown
GRD,1999,106823.0,6.0,6.0,1.0,0.0,1.0,0.0,0.16666667,0.16666667,1990s,0.0059,0.056,Brain Gain
GRD,2000,107432.0,,,,,,,,,2000s,0.0057,,Unknown
GRD,2001,107936.0,,,,,,,,,2000s,0.0047,,Unknown
GRD,2002,108231.0,13.0,13.0,3.0,1.0,2.0,0.07692308,0.23076923,0.15384616,2000s,0.0027,0.12,Brain Gain
GRD,2003,108740.0,,,,,,,,,2000s,0.0047,,Unknown
GRD,2004,109516.0,25.0,25.0,3.0,2.0,1.0,0.08,0.12,0.04,2000s,0.0071,0.228,Brain Gain
GRD,2005,110254.0,35.0,35.0,5.0,2.0,3.0,0.057142857,0.14285715,0.08571429,2000s,0.0067,0.317,Brain Gain
GRD,2006,110988.0,56.0,56.0,7.0,3.0,4.0,0.05357143,0.125,0.071428575,2000s,0.0067,0.505,Brain Gain
GRD,2007,111725.0,62.0,62.0,1.0,3.0,-2.0,0.048387095,0.016129032,-0.032258064,2000s,0.0066,0.555,Brain Drain
GRD,2008,112478.0,66.0,66.0,9.0,5.0,4.0,0.07575758,0.13636364,0.060606062,2000s,0.0067,0.587,Brain Gain
GRD,2009,113249.0,70.0,70.0,4.0,16.0,-12.0,0.22857143,0.057142857,-0.17142858,2000s,0.0069,0.618,Brain Drain
GRD,2010,114039.0,90.0,90.0,10.0,10.0,0.0,0.11111111,0.11111111,0.0,2010s,0.007,0.789,Balanced
GRD,2011,114918.0,108.0,108.0,13.0,7.0,6.0,0.06481481,0.12037037,0.055555556,2010s,0.0077,0.94,Brain Gain
GRD,2012,115912.0,149.0,149.0,19.0,5.0,14.0,0.033557046,0.12751678,0.093959734,2010s,0.0086,1.285,Brain Gain
GRD,2013,116945.0,163.0,163.0,12.0,11.0,1.0,0.06748466,0.073619634,0.006134969,2010s,0.0089,1.394,Brain Gain
GRD,2014,117972.0,179.0,179.0,17.0,8.0,9.0,0.044692736,0.09497207,0.05027933,2010s,0.0088,1.517,Brain Gain
GRD,2015,118980.0,206.0,206.0,16.0,17.0,-1.0,0.08252427,0.0776699,-0.004854369,2010s,0.0085,1.731,Brain Drain
GRD,2016,119966.0,214.0,214.0,14.0,15.0,-1.0,0.07009346,0.06542056,-0.004672897,2010s,0.0083,1.784,Brain Drain
GRD,2017,120921.0,211.0,211.0,19.0,13.0,6.0,0.061611373,0.0900474,0.028436018,2010s,0.008,1.745,Brain Gain
GRD,2018,121838.0,239.0,239.0,22.0,17.0,5.0,0.07112971,0.09205021,0.020920502,2010s,0.0076,1.962,Brain Gain
GRD,2019,122724.0,252.0,252.0,20.0,25.0,-5.0,0.09920635,0.07936508,-0.01984127,2010s,0.0073,2.053,Brain Drain
GRD,2020,123663.0,254.0,254.0,21.0,19.0,2.0,0.07480315,0.08267716,0.007874016,2020s,0.0077,2.054,Brain Gain
GRD,2021,124610.0,225.0,225.0,18.0,28.0,-10.0,0.12444445,0.08,-0.044444446,2020s,0.0077,1.806,Brain Drain
GRD,2022,125438.0,0.0,0.0,10.0,16.0,-6.0,,,,2020s,0.0066,0.0,Brain Drain
GRD,2023,125438.0,,,,,,,,,2020s,0.0,,Unknown
GRL,1996,55900.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1990s,,0.286,Balanced
GRL,1997,56000.0,16.0,16.0,1.0,1.0,0.0,0.0625,0.0625,0.0,1990s,0.0018,0.286,Balanced
GRL,1998,56100.0,20.0,20.0,0.0,2.0,-2.0,0.1,0.0,-0.1,1990s,0.0018,0.357,Brain Drain
GRL,1999,56100.0,,,,,,,,,1990s,0.0,,Unknown
GRL,2000,56200.0,26.0,26.0,2.0,2.0,0.0,0.07692308,0.07692308,0.0,2000s,0.0018,0.463,Balanced
GRL,2001,56350.0,32.0,32.0,4.0,1.0,3.0,0.03125,0.125,0.09375,2000s,0.0027,0.568,Brain Gain
GRL,2002,56609.0,35.0,35.0,2.0,3.0,-1.0,0.08571429,0.057142857,-0.028571429,2000s,0.0046,0.618,Brain Drain
GRL,2003,56765.0,44.0,44.0,6.0,1.0,5.0,0.022727273,0.13636364,0.11363637,2000s,0.0028,0.775,Brain Gain
GRL,2004,56911.0,49.0,49.0,8.0,5.0,3.0,0.10204082,0.1632653,0.06122449,2000s,0.0026,0.861,Brain Gain
GRL,2005,56935.0,54.0,54.0,3.0,4.0,-1.0,0.074074075,0.055555556,-0.018518519,2000s,0.0004,0.948,Brain Drain
GRL,2006,56774.0,58.0,58.0,7.0,6.0,1.0,0.10344828,0.12068965,0.01724138,2000s,-0.0028,1.022,Brain Gain
GRL,2007,56555.0,59.0,59.0,3.0,4.0,-1.0,0.06779661,0.050847456,-0.016949153,2000s,-0.0039,1.043,Brain Drain
GRL,2008,56328.0,62.0,62.0,10.0,9.0,1.0,0.14516129,0.16129032,0.016129032,2000s,-0.004,1.101,Brain Gain
GRL,2009,56323.0,65.0,65.0,9.0,7.0,2.0,0.10769231,0.13846155,0.03076923,2000s,-0.0001,1.154,Brain Gain
GRL,2010,56905.0,69.0,69.0,5.0,4.0,1.0,0.057971016,0.072463766,0.014492754,2010s,0.0103,1.213,Brain Gain
GRL,2011,56890.0,81.0,81.0,6.0,4.0,2.0,0.049382716,0.074074075,0.024691358,2010s,-0.0003,1.424,Brain Gain
GRL,2012,56810.0,91.0,91.0,5.0,4.0,1.0,0.043956045,0.054945055,0.010989011,2010s,-0.0014,1.602,Brain Gain
